antibody_id,cdr_pc_1,cdr_pc_2,cdr_pc_3,cdr_pc_4,cdr_pc_5,cdr_pc_6,cdr_pc_7,cdr_pc_8,cdr_pc_9,cdr_pc_10,cdr_pc_11,cdr_pc_12,cdr_pc_13,cdr_pc_14,cdr_pc_15,cdr_pc_16,cdr_pc_17,cdr_pc_18,cdr_pc_19,cdr_pc_20,mi_5_10,mi_5_15,mi_10_15,mi_20_25,mi_20_30,mi_25_30,isotype_confidence,is_IgG,is_IgA,is_IgM,is_IgE,is_IgD,l1_Y_count,vl_hydrophobic_core_count,l3_K_count,l1_L_count,vl_entropy_normalized,vh_aa_diversity,vh_hydrophobic_core_count,vh_charge_separation,vl_turn_formers_count,vl_surface_curvature_std,vl_hydrophobic_density,vl_thermostable_DY_count,vl_surface_curvature_min,vl_surface_curvature_max,vh_helix_breakers_propensity,vl_thermal_motif_ratio,vh_sequence_entropy,vl_max_hydrophobic_patch,vl_hydrophobic_clustering,vh_hydrophobic_risk,vh_motif_risk,vl_surface_curvature_mean,vl_thermostable_YY_count,vl_helix_breakers_count,combined_net_charge,vh_vl_charge_balance,vh_hydrophobic_ratio,vh_entropy_normalized,vh_stabilizing_WGKG_count,vh_thermolabile_GG_count,vl_hydrophobic_surface_area,vl_hydrophobic_ratio,vh_thermostable_WG_count,vl_thermal_stability_range,vl_electrostatic_risk,vl_sheet_breakers_count,vh_high_curvature_regions,vh_entropy_variation,full_charge_clusters_density,vh_turn_formers_propensity,vl_sequence_entropy,vh_sheet_breakers_propensity,vh_cysteine_count,vl_sheet_formers_count,vh_negative_charge_count,vh_thermolabile_NG_count,vl_hydrophobic_risk,vl_patch_risk,vh_thermal_stability_std,vl_thermal_stability_sum,l3_R_count,vh_thermal_stability_range,vl_thermal_stability_std,l3_L_count,full_charge_clusters_count
GDPa1-087,1.8645845033627069,0.21503052741487755,1.1857589153619745,0.3245830730954214,1.1768755893397553,0.9760216621436066,-0.11781614610846808,-0.9748256289147053,-2.3168676625569877,-0.4050399290824245,-0.00465312646509638,-1.6839935263658705,-0.8446240661850286,0.0678121796274659,0.5497720197303867,-0.9006702155809857,1.5409023817188479,-0.7281081734074868,-0.7974042044179872,-0.27819392222150596,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,0.0,47.0,1.0,3.9,4.0,0.0,4.0,7.0,1.0,1.0,81.02362204724409,7.0,8.0,9.0,79.15887850467288,4.0,12.0,12.0,2.0,-8.2,1.0,33.0,33.0,15.0,15.0,15.0,-7.800000000000002,16.0,16.0,16.0,-1.0,30.0,65.0,40.0,51.0,42.91666666666666,27.0,0.0,39.0,41.0,41.0,61.0,38.0,35.69642857142857,35.0,36.0,33.0,74.0,65.0,111.4,74.0,65.0,123.0,234.4
GDPa1-088,-0.16765690515419088,2.100132044136656,1.3589302007545536,0.9192618148438356,-0.9769722113978572,2.4188010939688116,-0.666296135803076,1.5177086942084717,0.23499434199804234,0.7235622189055307,0.8368113773804169,1.7187403489408062,0.3013501218876084,0.27250233881869546,-0.5329931202364943,0.5621748909323177,-0.012221585140056371,-0.9812857901914275,-0.911529845314301,-1.1037798716028122,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,0.0,47.0,2.0,4.25,1.0,1.0,3.0,10.0,1.0,7.0,82.03389830508473,8.0,9.0,7.0,81.66666666666667,1.0,16.0,8.0,6.0,-4.700000000000001,1.0,34.0,34.0,16.0,16.0,16.0,-7.6,17.0,17.0,17.0,7.0,30.0,65.0,43.0,50.0,33.828125,30.0,8.0,34.0,42.0,42.0,50.0,35.0,38.41666666666666,34.0,32.0,31.0,74.0,65.0,109.7,74.0,65.0,128.1,237.8
GDPa1-089,-1.481606302365661,-1.0878225922442555,-1.077139648708845,-0.08132626481716128,-4.730305543889167,1.9689034041644173,-1.51571321182955,1.3230482867938524,-0.26955683447976087,-2.3482205138038106,0.936780576147601,-1.7762414340352415,0.9986774062977091,-1.9105078689258341,-0.01113912222799523,-1.0764202789789312,1.0001165549953155,2.615438627404015,-0.8950908950932935,0.13615865252471268,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,1.0,47.0,0.0,5.285714285714286,0.75,2.0,3.0,8.0,3.0,1.5,81.96721311475409,7.0,10.0,6.0,79.53271028037383,0.0,10.0,11.0,4.5,-3.200000000000001,3.0,31.0,31.0,14.0,14.0,14.0,-6.1000000000000005,16.0,16.0,16.0,-1.5,33.0,65.0,41.0,49.0,30.05454545454545,28.0,1.5,37.0,46.0,46.0,52.0,35.0,41.54285714285714,32.0,36.0,33.0,76.0,65.0,106.1,76.0,65.0,139.1,245.2
GDPa1-090,-1.457431997266901,0.996657752043892,-0.4843637269327238,-0.18432296957638633,-0.5368203312330744,-0.341694646176191,-2.124177691930737,-1.1276679962470308,0.3673637968965584,1.2456672061092846,-0.09654521573075046,-0.8843910306603305,0.2941024930250098,0.1767864208730192,-0.15921633234790325,-0.4197897423937599,0.6405039097597454,-0.6747727909272725,0.2770028360375525,-1.324212176663766,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,1.0,48.0,2.0,5.571428571428571,1.5,1.0,2.0,9.0,0.0,1.0,81.16666666666667,9.0,9.0,6.0,80.0,2.0,9.0,10.0,1.0,-4.300000000000001,0.0,31.0,31.0,14.0,14.0,14.0,-9.900000000000002,19.0,19.0,19.0,-1.0,29.0,66.0,41.0,50.0,41.077777777777776,30.0,-1.0,39.0,44.0,44.0,54.0,35.0,37.901234567901234,34.0,30.0,32.0,74.0,66.0,103.3,74.0,66.0,144.2,247.5
GDPa1-091,2.0384922449380585,0.46623039999075805,0.7293288084754863,0.2473880286952029,0.43102848692270845,1.4217999419152416,-0.4684181366764201,1.0713238709119268,1.0852800763084183,-0.19014873744601524,-1.9126000935644583,0.27124787105103887,-0.13747092020197973,0.7549201036913383,-0.40113725579226245,1.3793837552774924,0.5176636657822794,0.8128589519890245,-0.034363355540030026,-0.5910340208973258,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,0.0,47.0,1.0,5.571428571428571,1.0,2.0,4.0,7.0,1.0,1.0,80.2439024390244,7.0,8.0,6.0,79.15887850467288,1.0,13.0,11.0,0.0,-5.0,1.0,33.0,33.0,14.0,14.0,14.0,-7.800000000000002,16.0,16.0,16.0,1.0,30.0,65.0,44.0,51.0,36.25874125874126,27.0,2.0,39.0,42.0,42.0,56.0,38.0,35.69642857142857,35.0,29.0,36.0,74.0,65.0,111.4,74.0,65.0,132.5,243.9
GDPa1-092,1.7618003672710818,-1.6706266074966625,0.4015933862005794,0.6619968818330499,-0.3556194890495955,0.2668273859416285,-1.061329137762812,0.3018114413091135,-0.6806208078878799,-0.9998736806002317,-0.4195062598922957,-0.48500414779566703,0.7633963622238679,-1.3792344683636613,-0.20848107732677765,-0.9330003806439628,0.27121974529436893,-0.18948698864380628,0.38037613160329053,0.23491866719573673,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,1.0,47.0,1.0,5.571428571428571,3.0,0.0,3.0,8.0,2.5,2.0,79.5798319327731,8.0,11.0,6.0,78.03738317757009,3.0,11.0,9.0,0.5,-6.4,2.5,28.0,28.0,15.0,15.0,15.0,-11.300000000000002,18.0,18.0,18.0,2.0,30.0,65.0,39.0,52.0,35.44444444444444,25.0,4.5,39.0,39.0,39.0,54.0,37.0,40.15909090909091,34.0,33.0,30.0,74.0,65.0,97.5,74.0,65.0,118.2,215.7
GDPa1-093,-0.4768784545167426,1.077562522285679,-3.141348492080117,1.0854609520006577,2.273453398995734,0.7586842381520338,0.317885367696046,0.5518031980403825,-0.24016129470874548,0.9899532833412541,-2.1303559670566066,-0.7102470302944399,-1.361321835365128,0.19564564869881887,-1.3080457946728103,0.8420739846105539,-0.7374462952858388,0.6558924630030293,-1.6126555054382532,1.2242592200145992,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,1.0,0.0,49.0,1.0,4.083333333333333,1.3333333333333333,2.0,5.0,7.0,1.5,1.0,80.70866141732283,9.0,8.0,11.0,77.63636363636363,2.0,8.0,7.0,2.5,-9.3,-1.5,31.0,31.0,21.0,21.0,21.0,-12.399999999999997,19.0,19.0,19.0,1.0,29.0,67.0,45.0,52.0,39.785714285714285,26.0,-0.5,49.0,42.0,42.0,55.0,41.0,32.72222222222222,37.0,21.0,46.0,75.0,67.0,106.8,75.0,67.0,137.8,244.6
GDPa1-094,-5.250654667191559,0.7171256718975676,-3.324549545742047,-3.0236961864387717,-0.611275762715398,-1.5912152184881376,-0.5591091700317167,1.1782765999799354,0.7538293093289096,-0.7299889185566045,-0.7188765290088139,0.6214489045948796,-1.5198718684676884,-0.6046643361605668,-1.027977943168083,0.2947804515176596,0.8879405344477591,0.3853689574749489,0.022691609641143525,0.34320894418541925,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,0.0,49.0,2.0,3.8333333333333335,1.0,1.0,3.0,10.0,0.0,3.5,80.58823529411765,9.0,10.0,11.0,80.53571428571429,1.0,11.0,7.0,3.5,-9.7,0.0,33.0,33.0,17.0,17.0,17.0,-11.4,20.0,20.0,20.0,3.5,36.0,70.0,36.0,51.0,34.20779220779221,24.0,3.5,46.0,38.0,38.0,58.0,37.0,36.94444444444444,38.0,26.0,41.0,74.0,70.0,116.0,74.0,70.0,118.2,234.2
GDPa1-095,-0.400629621710051,2.7544489525284215,-0.5414053280888876,1.59365552840863,-0.13952600388060216,0.5176345801939323,0.9873690543505657,-0.15811218840400623,0.19308378048392646,0.300938783862302,0.8850005007490941,0.25594496185332466,0.031348264721509915,0.11004647109456855,0.7613752173650952,-0.13258134750525322,-1.9332597319704132,0.2215728217656566,-0.10503816453173835,-0.2767801975324734,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,1.0,48.0,3.0,6.285714285714286,0.75,2.0,4.0,8.0,1.0,5.5,78.88888888888889,7.0,8.0,6.0,80.74074074074075,0.0,14.0,8.0,4.5,-7.699999999999999,1.0,35.0,35.0,18.0,18.0,18.0,-5.6,16.0,16.0,16.0,5.5,32.0,66.0,40.0,49.0,38.98214285714285,28.0,6.5,44.0,41.0,41.0,56.0,36.0,41.017857142857146,33.0,33.0,38.0,74.0,66.0,116.1,74.0,66.0,127.4,243.5
GDPa1-096,-6.203828053722421,-1.1375515672329166,-1.2647165271521306,-1.4766848812122675,-2.009631433324471,-1.604283373437838,2.2970002254271327,2.8736401169908916,1.4471643553778297,-1.8512064705021456,0.6151394550252204,1.0082234721081287,1.5044906581625481,0.11406301223028878,-0.5738486731288505,0.6336989941869321,0.21291984417644283,1.7020735368493993,0.831014267882454,-0.13721782458160794,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,0.0,49.0,2.0,4.875,1.3333333333333333,2.0,7.0,10.0,0.5,2.0,79.23076923076923,9.0,9.0,7.0,81.42857142857142,2.0,13.0,10.0,2.5,-7.799999999999999,-0.5,35.0,35.0,15.0,15.0,15.0,-9.4,19.0,19.0,19.0,2.0,36.0,70.0,41.0,51.0,32.93846153846154,25.0,1.5,39.0,36.0,36.0,55.0,36.0,39.11111111111112,38.0,28.0,34.0,76.0,70.0,124.4,76.0,70.0,114.3,238.7
GDPa1-097,2.40074427836269,-3.0694981673930433,-1.0566402126924037,-1.1507953605458416,1.0906071028430206,-1.1844496260280324,-1.403440044901453,-1.095819616504091,0.7383357993185533,2.6412628152710855,-0.49779908147145147,-0.13462190288981815,0.28351643815740374,0.488368580303492,-1.3930219399909565,-0.2475886951963083,-0.8530812917779481,0.9606500308103058,-0.18024064096913064,-0.5241154636692958,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,0.0,49.0,1.0,4.0,0.6,1.0,4.0,8.0,1.0,0.5,79.82758620689656,9.0,10.0,9.0,79.36936936936937,-1.0,10.0,9.0,0.5,-8.700000000000003,1.0,33.0,33.0,15.0,15.0,15.0,-9.800000000000002,16.0,16.0,16.0,0.5,31.0,69.0,37.0,56.0,34.93333333333333,29.0,1.5,40.0,35.0,35.0,55.0,38.0,41.02222222222223,33.0,28.0,35.0,74.0,69.0,108.1,74.0,69.0,111.7,219.8
GDPa1-098,3.3136937935526727,2.561700217100826,-0.5056669969356049,-3.4782825883564126,3.9730286113130173,0.47542013053381155,0.21184025768959147,-0.3131614171866882,-0.7247855925570524,-1.9955349786901553,0.9020667036271501,0.3883423053497712,0.05651131803697305,-0.7039177691654837,-1.0657546608962094,0.7209683982131048,0.47661549601438763,-0.07774065314262882,0.29590259235611355,0.03236687543100206,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,2.0,48.0,1.0,3.230769230769231,1.0,0.0,5.0,5.0,3.5,1.5,82.33333333333334,7.0,11.0,12.0,77.85046728971963,1.0,11.0,9.0,2.0,-8.799999999999999,3.5,32.0,32.0,17.0,17.0,17.0,-6.4,12.0,12.0,12.0,1.5,34.0,65.0,38.0,55.0,31.383838383838384,26.0,5.0,42.0,40.0,40.0,58.0,37.0,39.20779220779221,29.0,26.0,38.0,75.0,65.0,109.0,75.0,65.0,124.7,233.7
GDPa1-099,-0.11802595962161001,1.7649405454326257,3.371027383075898,-0.03483471836989297,3.388384569597854,3.3666046648363372,-0.23417980624258447,-0.8023050887370914,0.7505764992017732,0.5354987270008404,-0.36079954921493157,-0.4440904578949141,0.8927403975811241,0.9957339681836361,0.4005168770827649,-0.4509981132880643,0.766134593739802,-1.3792393925347957,0.12555043043773356,-0.4965780140902342,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,1.0,47.0,2.0,4.1,0.4,2.0,3.0,7.0,1.0,5.0,82.89256198347107,10.0,9.0,9.0,79.90654205607476,-2.0,13.0,7.0,6.0,-4.7,-1.0,33.0,33.0,18.0,18.0,18.0,-6.4,13.0,13.0,13.0,5.0,32.0,65.0,40.0,54.0,40.26373626373626,30.0,4.0,41.0,46.0,46.0,52.0,34.0,37.96666666666667,28.0,29.0,37.0,74.0,65.0,112.7,74.0,65.0,138.1,250.8
GDPa1-100,-0.8200155554880664,1.8480389059545108,0.5828898894659098,-0.8347599171640303,2.0249424027493137,0.4327143332247238,2.5975506400861996,0.44477393867390974,-0.6120557796892387,-2.6069911707853346,2.322427545970578,0.25052405569304764,0.893536679365431,1.2113560263573635,1.6382401014094423,-1.1510746558872837,0.30903937152756267,-1.9388122923784232,0.7262032841703144,1.904445516983979,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,1.0,-1.0,47.0,0.0,10.25,0.8,3.0,5.0,6.0,1.0,3.5,78.0672268907563,8.0,9.0,3.0,78.78504672897196,0.0,14.0,10.0,2.5,-4.799999999999998,1.0,33.0,33.0,13.0,13.0,13.0,-7.5,13.0,13.0,13.0,3.5,33.0,65.0,41.0,54.0,37.17142857142857,25.0,4.5,41.0,40.0,40.0,56.0,37.0,41.04166666666666,30.0,28.0,33.0,74.0,65.0,107.4,74.0,65.0,130.0,237.4
GDPa1-101,1.9021891251806313,1.5368074684914381,-2.0891323748925936,-2.3699228952718214,2.2106246716982314,-0.3048298131415387,-1.389676679451024,0.5689102795446564,0.1567016124626877,-0.4655539425048316,0.28429757585773896,0.4610116311885641,-0.053508308750739836,-0.16729625135349846,-1.3424295298180082,2.2972359396825706,0.06141329968662729,0.9100202427333373,0.7581057226356289,-0.15258276694479844,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,0.0,48.0,1.0,4.7,2.5,1.0,5.0,10.0,1.0,3.0,78.40336134453781,7.0,8.0,9.0,81.4814814814815,4.0,9.0,5.0,2.0,-5.699999999999999,1.0,34.0,34.0,15.0,15.0,15.0,-7.800000000000002,16.0,16.0,16.0,3.0,31.0,65.0,42.0,51.0,36.91111111111111,30.0,4.0,47.0,35.0,35.0,56.0,36.0,40.267857142857146,33.0,21.0,40.0,75.0,65.0,106.8,75.0,65.0,115.1,221.9
GDPa1-102,-0.5067228429750491,0.3441576749497012,0.5655756792013562,1.4831238609087278,-0.5043015019686893,0.4572536225055658,0.5183581958710294,0.9083140488996061,-2.1160324209649817,-0.372730986402121,1.7306187874639676,2.162086872354827,0.2548976550383414,-0.2618102129718771,0.5181660786355119,0.49083502048017097,-2.3302111217818187,0.3641050498702757,-1.5059459727604012,-1.3800219225835055,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,1.0,47.0,1.0,6.833333333333333,0.8,2.0,4.0,11.0,1.0,3.5,79.52380952380952,8.0,9.0,5.0,82.5925925925926,0.0,13.0,9.0,2.5,-7.200000000000001,1.0,34.0,34.0,17.0,17.0,17.0,-6.7,17.0,17.0,17.0,3.5,31.0,65.0,42.0,49.0,33.75213675213675,29.0,4.5,41.0,43.0,43.0,54.0,33.0,38.41666666666666,33.0,33.0,37.0,74.0,65.0,108.7,74.0,65.0,129.9,238.6
GDPa1-103,-0.9894860974135109,1.7238462456076258,-2.4697447991162442,0.7789834184595303,0.5474459288544063,-0.4169677106501782,1.126177356940733,0.10963658709434296,0.8903969200249522,0.6719853447194745,-0.22408067817029953,-0.6818955709547793,1.4036255275240577,2.308101849549744,-2.32221403249785,-1.3961488834764242,1.558567476651309,1.340948411764805,-0.6687036688431147,0.6218110354418758,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,1.0,1.0,49.0,3.0,3.083333333333333,3.0,0.0,3.0,9.0,0.5,3.0,82.30769230769229,7.0,8.0,11.0,78.46846846846847,3.0,11.0,8.0,2.5,-6.9,0.5,32.0,32.0,16.0,16.0,16.0,-13.1,22.0,22.0,22.0,3.0,31.0,68.0,41.0,50.0,39.60227272727273,22.0,3.5,37.0,38.0,38.0,52.0,44.0,31.982142857142858,42.0,28.0,36.0,74.0,68.0,111.0,74.0,68.0,113.3,224.3
GDPa1-104,-0.8382552572594877,-0.7723288320812345,-1.2903190629616648,-5.669651618328517,2.5428711248487956,1.0982708384205386,-1.6942025751310896,0.6082299021547102,-2.266114208439666,-2.2986347607240947,2.6162640297173883,-2.231331639599648,-0.8202633342564848,2.9919482567993017,1.0600563307562934,1.4656822888878738,-1.3717007030237618,0.8418202015628989,0.4565252956455367,1.2440367770136482,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,1.0,49.0,0.0,3.230769230769231,4.0,0.0,4.0,9.0,0.0,5.0,81.93548387096774,8.0,8.0,12.0,81.2962962962963,4.0,11.0,6.0,5.0,-7.2,0.0,34.0,34.0,16.0,16.0,16.0,-6.000000000000001,17.0,17.0,17.0,5.0,33.0,66.0,41.0,49.0,33.78787878787879,28.0,5.0,42.0,40.0,40.0,59.0,34.0,39.71875,33.0,29.0,40.0,77.0,66.0,115.5,77.0,66.0,128.8,244.3
GDPa1-105,-0.9569696078967493,-0.6754255967795506,0.6661808597066288,1.220007144393859,-0.17770268011797144,-1.890665669458548,0.026598088590240602,0.5521673874123859,-2.5112816979116688,-0.24655513578324967,-1.1164926210035997,-1.0735484475067851,-1.2568884174799642,1.2167315366434508,0.7248921601882177,0.4360200185230152,-1.402337540677471,-0.1620485096465328,-0.20851689199919368,0.20646189457696532,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,1.0,1.0,49.0,2.0,4.333333333333333,1.5,0.0,4.0,6.0,1.0,0.5,79.34426229508196,9.0,10.0,8.0,78.03571428571429,2.0,12.0,12.0,1.5,-9.5,1.0,32.0,32.0,15.0,15.0,15.0,-8.1,13.0,13.0,13.0,-0.5,36.0,71.0,37.0,56.0,34.0,28.0,0.5,39.0,36.0,36.0,59.0,37.0,41.15555555555556,32.0,33.0,31.0,74.0,71.0,107.8,74.0,71.0,107.5,215.3
GDPa1-106,-1.7626796941433607,1.380817759090893,0.5323134270441074,1.8311019675806097,-0.8527559531129691,0.3927112246179252,2.100500445721245,-0.3274106120622749,-0.3562372739202181,-0.041262580242681084,2.185071686679762,1.669326778537405,0.462883982632402,0.3204554794924882,-0.6243591832897131,0.8519100874021382,0.5506165083904292,1.3209265755677324,-0.06703680398313738,-0.4378750861156589,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,0.0,48.0,3.0,6.666666666666667,1.3333333333333333,1.0,6.0,8.0,1.0,2.0,79.36507936507937,8.0,9.0,5.0,78.88888888888889,2.0,14.0,10.0,1.0,-6.000000000000001,1.0,31.0,31.0,16.0,16.0,16.0,-9.7,19.0,19.0,19.0,2.0,30.0,66.0,43.0,50.0,34.77142857142857,28.0,3.0,40.0,42.0,42.0,55.0,38.0,37.65277777777778,36.0,34.0,35.0,74.0,66.0,106.1,74.0,66.0,128.2,234.3
GDPa1-107,3.087637750607317,-1.5292604238708123,-0.7383130236364007,-1.3270296274292246,-0.18734606741512091,0.4571355129107828,1.0944966377935348,-1.4938817324589269,-1.408276656315197,1.4084002697484748,-2.1094534365555897,0.4195397742613354,0.43336049496477486,-0.3004702934096157,1.286363932961292,0.737725311816159,0.5065000077653349,-0.49538544995642814,-2.0080130450432794,-0.6272671139908101,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,1.0,47.0,0.0,5.0,2.0,1.0,4.0,7.0,3.5,3.5,79.16666666666667,6.0,10.0,7.0,76.98113207547169,3.0,12.0,8.0,0.0,-8.100000000000001,3.5,28.0,28.0,16.0,16.0,17.0,-10.8,15.0,15.0,15.0,3.5,29.0,65.0,37.0,56.0,38.583333333333336,26.0,7.0,40.0,37.0,37.0,56.0,40.0,40.7,35.0,33.0,33.0,74.0,65.0,98.1,74.0,65.0,112.3,210.4
GDPa1-108,-0.13138827924208393,3.2638516147813412,-0.9834121580038431,0.4361630329469287,0.04874913764561884,0.47581582273717454,1.698192173744846,0.33389707412557745,0.695215860549229,-0.03490294972794876,1.1308374616230552,0.4883571735264098,0.542723528666886,0.13754849205452638,0.6873002119608549,-0.4645698762487673,-1.5552453365466996,0.773565378637354,0.209930456127845,-0.19216071184482006,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,0.0,47.0,2.0,5.5,1.3333333333333333,2.0,5.0,9.0,1.0,2.5,79.51612903225806,8.0,9.0,7.0,81.21495327102804,2.0,12.0,9.0,1.5,-8.700000000000003,1.0,34.0,34.0,20.0,20.0,20.0,-7.000000000000001,16.0,16.0,16.0,2.5,30.0,65.0,40.0,50.0,39.407407407407405,30.0,3.5,44.0,41.0,41.0,52.0,35.0,38.125,33.0,30.0,40.0,73.0,65.0,109.7,73.0,65.0,123.5,233.2
GDPa1-109,-0.7802267272413966,0.034406206323858365,1.4653781964826924,-1.6694444243169035,2.3636785793564568,-1.5122321071742522,-0.5227471126080429,0.7322806462597614,0.6622868425609493,0.35406742124133317,2.616383617978845,-1.1641057964832473,0.04630587565578309,0.6528581208375848,0.44109016376830223,-1.4994730549051118,-1.0041389854478786,0.2374398507889152,-1.859452571595131,-0.27937994557417756,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,1.0,0.0,49.0,1.0,5.375,1.0,2.0,3.0,7.0,3.5,1.0,79.25619834710744,13.0,10.0,7.0,79.00900900900902,1.0,12.0,11.0,4.5,-9.400000000000002,-3.5,33.0,33.0,18.0,18.0,18.0,-10.800000000000004,15.0,15.0,15.0,1.0,30.0,69.0,40.0,59.0,34.121212121212125,31.0,-2.5,43.0,39.0,39.0,56.0,37.0,40.0,32.0,26.0,37.0,74.0,69.0,113.7,74.0,69.0,124.3,238.0
GDPa1-110,-1.1739224003069126,-1.0797107660226664,-0.14125061205068512,-1.283080231037017,-2.730280146200179,-1.7841042207722808,-0.3244632991066584,2.389858207036657,0.9104996473772765,-1.7798053825695574,2.7880587360734834,1.5358419620752943,2.0522295449887245,2.359485910980294,1.0198523600258431,0.8720009011139489,-1.8046268312178235,0.14651098385155414,-0.8272676111722023,-0.32037914118271626,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,1.0,47.0,0.0,6.0,1.3333333333333333,2.0,3.0,7.0,1.0,0.0,77.66666666666666,9.0,9.0,6.0,78.41121495327103,2.0,14.0,13.0,1.0,-10.0,-1.0,32.0,32.0,14.0,14.0,14.0,-8.100000000000001,14.0,14.0,14.0,0.0,32.0,65.0,38.0,55.0,35.25824175824176,24.0,-1.0,42.0,35.0,35.0,61.0,40.0,38.22222222222222,38.0,31.0,35.0,76.0,65.0,110.0,76.0,65.0,110.5,220.5
GDPa1-111,-0.26022783597244614,0.21380815185897767,1.7045202564774864,1.3329200541320692,-0.73634217836557,0.021549229285249223,-0.713738716028218,1.758946750788854,0.09490248105718936,0.22060088595546548,-0.803880146048706,-0.913450133409845,-0.15143452768721458,2.7911064055895753,-1.0803732081829214,0.7494925097629203,0.29086209359119514,-0.380742318993311,1.3373256600261014,-0.17264583773766146,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,1.0,1.0,49.0,2.0,4.555555555555555,1.0,1.0,3.0,7.0,2.0,4.5,79.75206611570249,7.0,10.0,8.0,77.32142857142857,1.0,13.0,8.0,2.5,-7.300000000000002,2.0,31.0,31.0,17.0,17.0,17.0,-9.6,17.0,17.0,17.0,4.5,33.0,70.0,39.0,56.0,39.78846153846154,24.0,6.5,41.0,38.0,38.0,54.0,42.0,40.92857142857143,37.0,34.0,33.0,74.0,70.0,110.9,74.0,70.0,112.1,223.0
