antibody_id,cdr_pca_0,cdr_pca_1,cdr_pca_2,cdr_pca_3,cdr_pca_4,cdr_pca_5,cdr_pca_6,cdr_pca_7,cdr_pca_8,cdr_pca_9,cdr_pca_10,cdr_pca_11,cdr_pca_12,cdr_pca_13,cdr_pca_14,cdr_pca_15,cdr_pca_16,cdr_pca_17,cdr_pca_18,cdr_pca_19,mi_5_10,mi_5_15,mi_10_15,mi_20_25,mi_20_30,mi_25_30,isotype_confidence,isotype_score_IgG,isotype_score_IgA,isotype_score_IgM,isotype_score_IgE,isotype_score_IgD,predicted_isotype_IgE,combined_hydrophobic_area,vh_hydrophobic_surface_area,vl_min_cys_spacing,vh_min_cys_spacing,vl_hydrophobic_surface_area,vl_avg_cys_spacing,vh_avg_cys_spacing,vh_turn_formers_count,vh_helix_formers_count,vl_turn_formers_count,vl_charge_separation,vl_flexible_residues_count,vh_surface_polar_count,vh_hydrophobic_core_count,vh_core_size,vh_flexible_residues_count,combined_net_charge,vl_helix_formers_count,vh_charge_separation,vl_surface_polar_count,vh_sheet_formers_count,vl_max_cys_spacing,vl_sheet_formers_count,vh_net_charge,vl_high_curvature_regions,vl_helix_breakers_count,vl_sheet_breakers_count,vl_thermal_stability_sum,vh_high_curvature_regions,vh_helix_breakers_count,vh_sheet_breakers_count,vl_hydrophobic_core_count,vl_core_size,vl_net_charge,vh_thermal_stability_sum,vh_vl_charge_balance,vh_negative_charge_count,vh_positive_charge_count,vh_thermal_motif_balance,vl_estimated_tm_contribution,vh_rigid_residues_count,vl_positive_charge_count,vl_negative_charge_count,vh_estimated_tm_contribution,vh_absolute_charge,vl_absolute_charge,vl_rigid_residues_count,full_aromatic_stacking_count,vh_thermolabile_GG_count,vh_thermal_motif_ratio,vh_flexibility_ratio,l1_S_count,vl_thermal_motif_balance,l2_K_count,HIC_delta_G_ML,PR_CHO,AC-SINS_pH7.4_nmol/mg,Tm2_DSF_degC,Titer_g/L
GDPa1-073,1.721795389751483,0.09508005033148252,-0.11144692968054687,-0.123703836841092,0.46154529526505206,0.18244964298856564,-0.010799482739982599,0.04368188367496413,0.02049194395514737,-0.028660705994583587,-0.06308716032146743,-0.04115939523698099,-0.13541570850895746,-0.15342486979249081,-0.032004272985094256,-0.02678225060042885,0.07333304592999002,0.0998222631909538,-0.04631056049504458,-0.06039415004250961,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,221.7,121.9,69.0,76.0,99.8,69.0,76.0,32.0,32.0,36.0,40.40909090909091,40.0,53.0,41.0,41.0,37.0,0.5,27.0,31.545454545454547,57.0,40.0,69.0,32.0,-1.5,15.0,15.0,15.0,-9.700000000000005,14.0,14.0,14.0,30.0,30.0,2.0,-5.8,3.5,12.0,11.0,1.0,77.92792792792793,6.0,11.0,8.0,80.58823529411765,1.5,2.0,8.0,3.0,2.0,1.0,5.285714285714286,3.0,0.0,2.0,2.79,0.0,-0.375,83.71000000000001,257.51
GDPa1-074,-1.074517543767042,-0.021426423871760643,0.031137635701130612,0.027841377126049616,-0.33008564465417223,0.435320452602816,0.016388564255695903,0.10300085853788084,-0.14442544691953416,0.06033376084889973,-0.11491825686248366,0.12135250297352815,-0.027227283904802065,-0.03157902601877059,-0.1357529666449328,-0.0007996666512162567,-0.020953018380113538,0.11513496048967432,-0.009534465996659422,0.0677833358385442,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,217.2,114.1,65.0,74.0,103.1,65.0,74.0,34.0,33.0,31.0,43.04285714285714,37.0,57.0,37.0,37.0,40.0,0.0,25.0,38.81818181818182,52.0,38.0,65.0,33.0,-2.0,16.0,16.0,16.0,-7.899999999999999,17.0,17.0,17.0,29.0,29.0,2.0,-10.100000000000003,4.0,13.0,11.0,6.0,77.85046728971963,8.0,10.0,7.0,79.50819672131148,2.0,2.0,7.0,5.0,1.0,3.5,4.444444444444445,0.0,0.0,2.0,3.5700000000000003,0.330434869,2.0,80.655,180.76
GDPa1-075,1.7271262895249593,0.10605954293786014,-0.22591183311242072,-0.026906819333387726,0.16637611433028685,0.21478441690012037,-0.025942445909356855,0.1224438150195459,-0.1370540086583196,0.051433577688831285,-0.08267294065760061,0.07483201566275326,0.0670824977480652,0.05222087558564764,-0.05163824320477466,0.029850127995087523,-0.0463411956934002,0.06691064887347599,0.0002866063146163512,0.12509567688146242,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,208.3,105.9,71.0,74.0,102.4,71.0,74.0,28.0,33.0,36.0,40.65476190476191,40.0,60.0,35.0,35.0,38.0,4.5,28.0,35.51515151515152,57.0,35.0,71.0,33.0,0.5,14.0,14.0,14.0,-8.4,11.0,11.0,11.0,32.0,32.0,4.0,-6.3,3.5,11.0,12.0,2.0,78.57142857142857,7.0,12.0,7.0,79.13793103448276,0.5,4.0,8.0,4.0,0.0,2.0,4.75,2.0,0.0,2.0,2.545,0.370276996,11.0,83.705,491.08
GDPa1-076,-1.0742543267127973,-2.2607075352411545,-0.368720394416652,0.8353801566802749,0.1648872004288412,0.27033754686074263,-0.07326835503272605,-0.18742502391470733,-0.1571570768424779,-0.0588264988762315,-0.016378141695622274,-0.09076487469403792,0.14008412817691146,-0.15672287074850366,0.07327875732313519,-0.016040024659848637,-0.2059462801301749,-0.01603497944013773,0.06653383484787834,0.07651293974053132,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,249.9,131.7,5.0,73.0,118.2,26.0,73.0,33.0,26.0,35.0,40.46875,40.0,44.0,41.0,41.0,38.0,0.5,24.0,36.31944444444444,53.0,39.0,67.0,33.0,1.0,16.0,16.0,16.0,-7.6,18.0,18.0,18.0,32.0,32.0,-0.5,-5.7,1.5,8.0,9.0,-1.0,87.5,6.0,8.0,8.0,81.17117117117118,1.0,0.5,6.0,4.0,2.0,0.6,5.428571428571429,1.0,-1.0,2.0,3.68,0.100224162,3.0,83.045,642.34
GDPa1-077,1.7453582280843658,0.04107509329558366,0.026248515390475673,-0.11559876667819281,0.2497378755565677,0.0084949481935946,0.11797527219801689,0.07559816546867681,0.10417577001180897,-0.06209465019610391,-0.06728608258338471,-0.083191289572267,0.027383606277050408,-0.06113581295490961,0.024636689815067968,0.029996839556588047,-0.052619732414871445,-0.08131755107926437,-0.059784466712565,0.028141509393998558,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,246.1,140.4,67.0,74.0,105.7,67.0,74.0,37.0,32.0,42.0,27.375,46.0,58.0,44.0,44.0,42.0,7.0,20.0,34.63703703703704,52.0,46.0,67.0,30.0,5.0,21.0,21.0,21.0,-13.700000000000005,16.0,16.0,16.0,30.0,30.0,2.0,-5.1,3.0,9.0,15.0,3.0,77.45454545454545,5.0,8.0,6.0,79.38461538461539,5.0,2.0,9.0,5.0,1.0,1.6666666666666667,7.0,2.0,0.0,1.0,2.825,0.237608382,16.0,75.045,376.03
GDPa1-078,-1.0703916004719456,-0.008475923197289592,0.26191662927025866,-0.1381594210912212,0.17223335518913283,-0.09900174886192067,0.053416022418831,0.011388605021785752,0.033119888004425835,-0.02245026588845298,0.0006641200746372499,0.02937524112664171,0.20199009057215617,-0.023875489263939547,0.11146094278405447,0.1117658503036413,0.01772116571103548,0.07682211666246562,-0.04282435639616801,0.04362144574958015,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,231.2,119.3,65.0,74.0,111.9,65.0,74.0,36.0,30.0,35.0,39.77777777777778,36.0,55.0,38.0,38.0,43.0,5.5,29.0,33.595238095238095,51.0,36.0,65.0,31.0,4.0,17.0,17.0,17.0,-7.7,16.0,16.0,16.0,33.0,33.0,1.5,-7.800000000000001,2.5,7.0,12.0,0.0,80.65420560747663,5.0,9.0,7.0,78.2051282051282,4.0,1.5,9.0,3.0,2.0,0.75,7.166666666666667,2.0,0.0,0.0,2.4850000000000003,0.141139524,19.125,84.14,213.95
GDPa1-079,-1.1095793226565913,0.1536803038328967,-0.566775741977854,0.001113812644740923,-0.18205783433507808,-0.2581630978511994,0.04536749688011979,-0.09163205203979692,0.10466051871566037,-0.035759846844018034,0.023557860659819005,-0.00020815420508935912,-0.006015214450253513,-0.0635597200871834,0.006813627294382933,-0.03929848638848126,0.08019233064198607,0.011684430748808343,0.0510940081026421,-0.05567431309545374,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,221.3,115.8,65.0,73.0,105.5,65.0,73.0,40.0,24.0,34.0,36.37777777777778,37.0,52.0,37.0,37.0,46.0,2.5,27.0,37.20634920634921,56.0,39.0,65.0,29.0,2.0,15.0,15.0,15.0,-11.000000000000002,18.0,18.0,18.0,30.0,30.0,0.5,-7.5,1.5,7.0,9.0,1.0,78.22429906542055,7.0,10.0,9.0,78.37606837606837,2.0,0.5,7.0,6.0,2.0,1.0,5.75,1.0,1.0,2.0,2.585,0.267188177,1.5,82.06,296.49
GDPa1-080,-1.0823333613887027,-0.013530895113273652,0.10025743105715516,-0.057087468694692806,-0.07591501511756857,0.46873318527780633,0.023510788248822655,-0.24340393481524686,-0.04303035426562024,-0.17870980121857483,0.10764706011800418,-0.07237065414598574,-0.008768576968977499,0.044570138019109834,0.04151342211977414,0.1299319836852282,-0.03674074531621017,-0.07124495440401649,-0.06573308332051622,0.0035006161249447254,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,244.8,145.9,65.0,74.0,98.9,65.0,74.0,38.0,28.0,32.0,39.1,37.0,54.0,46.0,46.0,42.0,0.0,28.0,36.67692307692308,55.0,42.0,65.0,31.0,-3.0,13.0,13.0,13.0,-7.6,19.0,19.0,19.0,30.0,30.0,3.0,-8.100000000000001,6.0,13.0,10.0,-1.0,78.22429906542055,6.0,10.0,7.0,80.79365079365078,3.0,3.0,7.0,4.0,3.0,0.6,6.0,1.0,1.0,2.0,2.6900000000000004,0.0,1.125,,212.57
GDPa1-081,1.7243926878291134,0.14419860486016492,-0.3973832078832173,0.0035601091829083457,0.07499984064836286,0.037388005751769655,0.04562707964196699,0.137896175971337,-0.02331898144732008,0.006125101219152746,0.03484909291457328,-0.11399182602829917,0.060240455783867504,0.007126706154617092,-0.019894168904801442,-0.09937853800365767,-0.05555577032596641,-0.029451869668653433,-0.014696750965994447,-0.08631321992680513,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,198.7,103.3,68.0,74.0,95.4,68.0,74.0,33.0,29.0,44.0,32.48979591836735,49.0,53.0,35.0,35.0,42.0,1.5,22.0,40.275,55.0,35.0,68.0,28.0,2.0,18.0,18.0,18.0,-14.299999999999995,17.0,17.0,17.0,28.0,28.0,-0.5,-10.200000000000005,2.5,8.0,10.0,1.0,74.58715596330275,7.0,7.0,7.0,78.52173913043478,2.0,0.5,6.0,3.0,0.0,1.0,5.25,2.0,0.0,2.0,2.8600000000000003,0.100835164,2.5,79.845,395.76
GDPa1-082,0.31039229353630887,0.05715631171379585,-0.02394688118478224,-0.14166139238721953,0.3704344816709386,0.15746849443716898,-0.05795786285699487,-0.02540653961498848,0.11752163684335215,-0.03163416902946026,-0.13701904123657707,-0.0919108268742831,0.03593381651541399,-0.06551978350940163,-0.017519095108615514,0.07215052227991617,-0.014530548531083973,0.05760622817806756,-0.032299149135594056,-0.010408297326927069,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,217.2,123.2,66.0,74.0,94.0,66.0,74.0,38.0,29.0,40.0,42.583333333333336,43.0,49.0,41.0,41.0,39.0,2.0,22.0,36.14545454545455,56.0,38.0,66.0,32.0,0.5,16.0,16.0,16.0,-10.8,21.0,21.0,21.0,28.0,28.0,1.5,-8.800000000000002,1.0,10.0,11.0,-1.0,77.81818181818181,9.0,8.0,6.0,81.76470588235293,0.5,1.5,10.0,4.0,2.0,0.5,3.9,4.0,2.0,2.0,2.66,0.0,-0.375,79.97,464.78
GDPa1-083,-1.0885405463197508,0.01740395050200494,-0.05354331118204318,0.06200607262915045,-0.2754710013085435,0.5204917314672223,-0.24100387879520555,0.04602014259498478,-0.1182454772061507,-0.11557123013890148,0.010410234195540057,0.02083720520936277,-0.014916577396605896,0.07900791428699504,0.08863932955317325,-0.15180102648455157,0.07683309795149672,-0.004932831924268443,0.0007451691943062427,-0.0925119716493287,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,228.9,130.2,65.0,74.0,98.7,65.0,74.0,28.0,31.0,32.0,39.37662337662338,34.0,58.0,40.0,40.0,39.0,-0.5,32.0,35.128571428571426,53.0,38.0,65.0,29.0,-4.5,15.0,15.0,15.0,-9.1,15.0,15.0,15.0,31.0,31.0,4.0,-8.100000000000001,8.5,14.0,10.0,0.0,79.7196261682243,6.0,11.0,7.0,79.91596638655463,4.5,4.0,8.0,2.0,1.0,0.6666666666666666,5.571428571428571,0.0,1.0,2.0,2.77,,0.125,76.83,88.48
GDPa1-084,1.7557961099055845,0.03125758549570623,-0.012360220454287085,-0.0723664161006055,0.06033654778128639,0.013867037078830273,0.11285061369012604,0.13650509338205744,-0.034638617003430586,-0.005382287905626501,-0.10586168303707842,-0.008655864811704684,-0.08971404112023061,0.1554930759442282,-0.060352287567955736,-0.06591875139213983,-0.04342272569246328,-0.11397625345498334,-0.07739554277816177,-0.0014301323106906709,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,223.1,116.5,68.0,74.0,106.6,68.0,74.0,29.0,35.0,42.0,32.11904761904762,43.0,58.0,39.0,39.0,35.0,1.0,24.0,40.977777777777774,48.0,38.0,68.0,30.0,2.5,23.0,23.0,23.0,-14.1,14.0,14.0,14.0,31.0,31.0,-1.5,-6.800000000000001,4.0,12.0,15.0,3.0,77.74774774774775,8.0,6.0,7.0,81.07438016528926,2.5,1.5,8.0,4.0,0.0,3.0,3.888888888888889,2.0,0.0,1.0,3.305,0.300861251,5.625,80.33,251.19
GDPa1-085,-1.0690899744991147,0.026983307035309115,-0.0919864126401389,-0.015127969565888683,-0.34149021931910656,-0.2920128995893766,-0.035868677437229934,0.12151561072533525,-0.20361979384996048,0.0014356900540133865,-0.06898673008190852,0.14706841042112262,-0.05691139010079704,-0.13134206037003734,0.020599774706351947,-0.0022917097891417717,0.036928448359015244,-0.058872438610123604,-0.12960394976830478,-0.03925659292001507,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,217.7,111.5,65.0,74.0,106.2,65.0,74.0,31.0,32.0,33.0,37.87878787878788,35.0,57.0,36.0,36.0,40.0,0.5,27.0,37.333333333333336,53.0,37.0,65.0,32.0,3.0,14.0,14.0,14.0,-10.0,15.0,15.0,15.0,31.0,31.0,-2.5,-7.9,5.5,8.0,12.0,2.0,78.41121495327103,8.0,9.0,11.0,79.49152542372882,3.0,2.5,6.0,1.0,0.0,1.5,4.444444444444445,0.0,1.0,1.0,2.62,0.0,-0.375,82.16,313.39
GDPa1-086,-1.0882852985135738,0.003231497030221833,-0.04822148434559297,0.006960873977553812,-0.19685081773655083,0.461808782142051,-0.17417727318468143,0.24016865229886847,0.14490143151763016,-0.06679897089923093,0.11884645641533302,-0.013220431706209065,-0.055445040074654076,0.004319948988210759,-0.0004501775551448187,-0.01023059749715443,-0.06033736424992277,-0.04353301709981658,-0.015700325290670093,0.03844243966039231,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,225.3,121.1,8.0,74.0,104.2,36.5,74.0,38.0,26.0,32.0,37.97959183673469,34.0,55.0,40.0,40.0,47.0,5.0,31.0,36.81111111111111,53.0,42.0,65.0,29.0,-1.0,16.0,16.0,16.0,-8.4,18.0,18.0,18.0,30.0,30.0,6.0,-8.100000000000001,7.0,10.0,9.0,0.0,83.78504672897196,6.0,14.0,7.0,78.16000000000001,1.0,6.0,7.0,5.0,3.0,0.8,6.714285714285714,0.0,1.0,2.0,2.99,0.0,21.125,80.62,571.63
GDPa1-087,-1.091312034243488,0.041863227272567,-0.03349686504648771,-0.05726644816139703,0.07183485432818328,0.12423002476661804,0.0036522901920303733,0.14645319735141682,-0.022100408515500096,-0.002070035118007015,-0.0359265007498951,-0.03370391341114227,0.03888490361195271,0.18576771008842938,0.008432829895893501,0.02079493606823365,-0.026163553982367364,-0.048167490984543725,-0.039070116599649235,0.07908858160580395,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234.4,123.0,65.0,74.0,111.4,65.0,74.0,33.0,36.0,35.0,35.69642857142857,38.0,61.0,41.0,41.0,39.0,0.0,27.0,42.91666666666666,51.0,40.0,65.0,30.0,-1.0,16.0,16.0,16.0,-7.800000000000002,15.0,15.0,15.0,33.0,33.0,1.0,-8.2,2.0,12.0,12.0,4.0,79.15887850467288,9.0,8.0,7.0,81.02362204724409,1.0,1.0,7.0,4.0,0.0,4.0,3.9,1.0,0.0,2.0,3.05,0.095335544,0.0,,154.29
GDPa1-088,-1.0736743838821419,-0.035888937801062816,0.24975404016329397,-0.14379709852546033,0.14505680115556882,-0.04723280415850171,0.07272055920659269,-0.15387115069871848,0.15718231689440818,0.11253417956238566,-0.14648653955962299,-0.009973065771629692,0.061684990116738704,-0.04347638605677471,-0.01663050655296719,-0.08702737620246938,0.07789402352728492,-0.10310052726197873,0.021505500544040764,0.026035481517827825,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,237.8,128.1,65.0,74.0,109.7,65.0,74.0,31.0,32.0,34.0,38.41666666666666,35.0,50.0,42.0,42.0,34.0,8.0,30.0,33.828125,50.0,43.0,65.0,30.0,7.0,17.0,17.0,17.0,-7.6,16.0,16.0,16.0,34.0,34.0,1.0,-4.700000000000001,6.0,8.0,16.0,1.0,81.66666666666667,7.0,9.0,8.0,82.03389830508473,7.0,1.0,10.0,3.0,1.0,1.0,4.25,2.0,0.0,0.0,2.555,,20.625,83.695,253.14
GDPa1-089,-1.050598033305332,-0.11210075443858852,0.3875214669356258,-0.006532189242072417,-0.42946271294264654,0.45005865867788825,0.1757654266218282,0.18352917878068406,0.04598171918714551,0.042658732979615525,0.08046936510904151,-0.16827015821471064,-0.15352275284337474,-0.15242848045255214,0.0140082660976691,-0.052987791308034285,0.051322881303719654,0.06523050840709017,-0.12185173274440633,0.0929535647053975,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,245.2,139.1,65.0,76.0,106.1,65.0,76.0,33.0,36.0,32.0,41.54285714285714,35.0,52.0,46.0,46.0,37.0,1.5,28.0,30.05454545454545,49.0,41.0,65.0,33.0,-1.5,16.0,16.0,16.0,-6.1000000000000005,14.0,14.0,14.0,31.0,31.0,3.0,-3.200000000000001,4.5,11.0,10.0,0.0,79.53271028037383,6.0,10.0,7.0,81.96721311475409,1.5,3.0,8.0,3.0,2.0,0.75,5.285714285714286,0.0,1.0,0.0,3.585,,1.125,79.5,83.83
GDPa1-090,0.3477131827939021,-0.006126890413932222,0.1382857685565247,-0.08758327672630785,0.08132612134369505,-0.07469749511115199,0.0556772398518839,0.06150229522350185,-0.07407997277237456,0.03243851188553593,0.06354025682473118,-0.03400594843877087,-0.09829408361816741,0.08128257879021342,-0.05166606425493896,-0.04847534681665813,0.11899841975292107,0.027897886981221226,0.06354271315517919,-0.0053378844485413,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,247.5,144.2,66.0,74.0,103.3,66.0,74.0,32.0,30.0,34.0,37.901234567901234,35.0,54.0,44.0,44.0,39.0,-1.0,30.0,41.077777777777776,50.0,41.0,66.0,29.0,-1.0,19.0,19.0,19.0,-9.900000000000002,14.0,14.0,14.0,31.0,31.0,0.0,-4.300000000000001,1.0,10.0,9.0,2.0,80.0,6.0,9.0,9.0,81.16666666666667,1.0,0.0,9.0,2.0,1.0,1.5,5.571428571428571,2.0,1.0,0.0,3.0700000000000003,0.10072325,0.5,76.32,139.45
GDPa1-091,-1.0926232831321205,0.04437165812821505,-0.03628891398820139,-0.036452074871696286,0.06192533237118543,0.1396510014015319,-0.0075584542766734385,-0.003071015246211117,0.06438973437358472,0.12344741847765643,0.03981030951351273,0.1261305007332179,0.043955508063252414,0.037361175338125746,-0.004651155316577005,-0.1573613358301497,-0.055674795357608116,0.004814363381797155,0.06480337213126439,-0.08364178305828923,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,243.9,132.5,65.0,74.0,111.4,65.0,74.0,36.0,29.0,35.0,35.69642857142857,38.0,56.0,42.0,42.0,39.0,2.0,27.0,36.25874125874126,51.0,44.0,65.0,30.0,1.0,16.0,16.0,16.0,-7.800000000000002,14.0,14.0,14.0,33.0,33.0,1.0,-5.0,0.0,11.0,13.0,1.0,79.15887850467288,6.0,8.0,7.0,80.2439024390244,1.0,1.0,7.0,4.0,2.0,1.0,5.571428571428571,1.0,0.0,2.0,2.5700000000000003,0.422753927,15.125,,249.63
GDPa1-092,-1.090591795670941,0.0439008341107475,-0.18842569610648316,0.00782220628295956,-0.25281079437869347,0.1853053285491156,0.065675645619458,0.07685522087291792,0.02990145613707198,0.06536004698780885,0.03308056645822728,-0.14628949395364643,-0.029358988155400317,0.007991259318089543,-0.021866380089691082,0.024055979319007683,0.02901021060530495,-0.02895128601057244,-0.04061102779095886,-0.0036061591611318087,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,215.7,118.2,65.0,74.0,97.5,65.0,74.0,30.0,33.0,34.0,40.15909090909091,37.0,54.0,39.0,39.0,39.0,4.5,25.0,35.44444444444444,52.0,39.0,65.0,30.0,2.0,18.0,18.0,18.0,-11.300000000000002,15.0,15.0,15.0,28.0,28.0,2.5,-6.4,0.5,9.0,11.0,3.0,78.03738317757009,6.0,11.0,8.0,79.5798319327731,2.0,2.5,8.0,3.0,0.0,3.0,5.571428571428571,1.0,1.0,2.0,2.975,0.547019385,3.625,75.95,236.63
GDPa1-093,1.7535742340545049,0.058497354180718754,-0.013769710859648029,-0.017860394940953237,0.10816185328557956,0.010644528910195518,0.11964714535416385,-0.039336757594423205,-0.10707568073816867,0.05708976276605637,0.17485210208263696,0.025167874843343055,0.11750042386691552,0.04723742287169854,0.01765368377569411,-0.2120299490752686,-0.18239964715125348,-0.09051407530776973,0.0072912253438000875,-0.04227463865938917,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,244.6,137.8,67.0,75.0,106.8,67.0,75.0,46.0,21.0,37.0,32.72222222222222,41.0,55.0,42.0,42.0,49.0,-0.5,26.0,39.785714285714285,52.0,45.0,67.0,29.0,1.0,19.0,19.0,19.0,-12.399999999999997,21.0,21.0,21.0,31.0,31.0,-1.5,-9.3,2.5,7.0,8.0,2.0,77.63636363636363,11.0,8.0,9.0,80.70866141732283,1.0,1.5,7.0,5.0,2.0,1.3333333333333333,4.083333333333333,1.0,0.0,1.0,3.4000000000000004,0.185274751,-0.375,,179.14
GDPa1-094,1.8021597481182736,-0.08871947076655733,0.3965164407101379,-0.006111830191284513,-0.21301968705834565,-0.14272459775699106,-0.01263952718192709,0.024927968198409752,-0.22508694713557162,-0.0026902162439181128,0.10561969468078686,-0.03240089100467757,0.090314282207459,-0.12170167858091302,-0.04979200732427664,-0.20907450484644186,-0.05599982998791512,0.13111762327447674,-0.0047771700742023065,-0.012742694476241408,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234.2,118.2,70.0,74.0,116.0,70.0,74.0,41.0,26.0,38.0,36.94444444444444,37.0,58.0,38.0,38.0,46.0,3.5,24.0,34.20779220779221,51.0,36.0,70.0,36.0,3.5,20.0,20.0,20.0,-11.4,17.0,17.0,17.0,33.0,33.0,0.0,-9.7,3.5,7.0,11.0,1.0,80.53571428571429,11.0,10.0,9.0,80.58823529411765,3.5,0.0,10.0,3.0,1.0,1.0,3.8333333333333335,2.0,0.0,0.0,2.585,0.412450006,4.0,85.775,203.48
GDPa1-095,0.3373493973152636,0.013057602330123057,0.17267051340316159,-0.14543458209935847,0.28251236886462333,-0.06052892515226493,0.08196579520646156,0.017760710761658895,0.06439234511230243,-0.019813051330902123,0.029801446441593268,0.03044798773421888,0.01959920749351895,-0.06446541274160857,0.06085787563757711,0.05899430156426195,-0.028905036824379064,0.008378243552276236,0.04616391765604291,0.035725390894308394,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,243.5,127.4,66.0,74.0,116.1,66.0,74.0,38.0,33.0,33.0,41.017857142857146,36.0,56.0,41.0,41.0,44.0,6.5,28.0,38.98214285714285,49.0,40.0,66.0,32.0,5.5,16.0,16.0,16.0,-5.6,18.0,18.0,18.0,35.0,35.0,1.0,-7.699999999999999,4.5,8.0,14.0,0.0,80.74074074074075,6.0,8.0,7.0,78.88888888888889,5.5,1.0,8.0,4.0,2.0,0.75,6.285714285714286,3.0,1.0,0.0,2.465,0.25869783,1.0,82.995,313.39
